0,(284,409),1262652
0,(284,407),1263648
0,(286,404),1264649
0,(288,402),1265648
0,(290,400),1266650
0,(292,396),1267649
0,(294,394),1268650
0,(296,390),1269649
0,(298,388),1270650
0,(302,384),1271649
0,(304,380),1272650
0,(308,378),1273651
0,(312,374),1274651
0,(316,372),1275650
0,(320,368),1276653
0,(324,366),1277652
0,(328,362),1278649
0,(332,358),1279650
0,(338,356),1280643
0,(342,352),1281644
0,(348,350),1282643
0,(354,346),1283648
0,(358,344),1284646
0,(366,340),1285646
0,(372,336),1286645
0,(378,334),1287645
0,(384,330),1288644
0,(392,328),1289643
0,(398,324),1290648
0,(406,322),1291645
0,(414,318),1292646
0,(422,316),1293646
0,(430,312),1294646
0,(438,310),1295645
0,(446,308),1296646
0,(450,306),1297648
0,(458,304),1298647
0,(468,300),1299646
0,(476,298),1300670
0,(486,294),1301649
0,(496,292),1302647
0,(506,290),1303638
0,(514,288),1304651
0,(524,284),1305647
0,(534,282),1306646
0,(546,280),1307653
0,(556,278),1308662
0,(566,276),1309650
0,(578,274),1310648
0,(588,272),1311650
0,(598,270),1312649
0,(610,268),1313648
0,(620,266),1314648
0,(632,264),1315649
0,(644,262),1316648
0,(654,260),1317647
0,(666,258),1318650
0,(678,258),1319649
0,(688,256),1320649
0,(700,254),1321652
0,(712,254),1322649
0,(724,252),1323649
0,(734,252),1324649
0,(746,250),1325653
0,(758,250),1326650
0,(770,248),1327649
0,(780,248),1328649
0,(792,248),1329651
0,(804,246),1330643
0,(814,246),1331649
0,(826,246),1332643
0,(838,246),1333650
0,(848,246),1334650
0,(860,246),1335650
0,(870,246),1336642
0,(882,246),1337650
0,(892,246),1338650
0,(902,246),1339653
0,(914,246),1340652
0,(924,246),1341650
0,(934,246),1342650
0,(944,246),1343650
0,(954,248),1344653
0,(964,248),1345651
0,(970,248),1346654
0,(978,250),1347653
0,(988,250),1348652
0,(998,252),1349657
0,(1006,252),1350652
0,(1016,254),1351653
0,(1024,256),1352653
0,(1034,256),1353654
0,(1042,258),1354654
0,(1050,258),1355653
0,(1058,260),1356654
0,(1066,262),1357654
0,(1074,264),1358654
0,(1082,266),1359652
0,(1088,268),1360655
0,(1096,270),1361654
0,(1102,272),1362654
0,(1110,274),1363654
0,(1116,276),1364655
0,(1122,278),1365654
0,(1128,280),1366654
0,(1134,282),1367657
0,(1140,284),1368656
0,(1144,286),1369654
0,(1150,290),1370655
0,(1154,292),1371654
0,(1160,294),1372655
0,(1164,298),1373657
0,(1168,300),1374657
0,(1172,304),1375656
0,(1176,306),1376655
0,(1178,308),1377655
0,(1182,312),1378655
0,(1186,314),1379656
0,(1188,318),1380727
0,(1190,322),1381657
0,(1194,324),1382657
0,(1196,328),1383657
0,(1198,330),1384656
0,(1200,334),1385655
0,(1200,338),1386655
0,(1202,340),1387676
0,(1204,344),1388656
0,(1204,348),1389657
0,(1204,349),1390656
0,(1206,353),1391656
0,(1206,357),1392656
0,(1206,359),1393657
0,(1206,363),1394662
0,(1206,365),1395658
0,(1206,369),1396658
0,(1204,373),1397658
0,(1204,375),1398658
0,(1202,379),1399658
0,(1200,383),1400661
0,(1200,387),1401661
0,(1198,391),1402660
0,(1194,395),1403659
0,(1192,399),1404659
0,(1190,403),1405659
0,(1186,407),1406658
0,(1184,409),1407658
0,(1180,413),1408676
0,(1176,417),1409661
0,(1174,421),1410660
0,(1170,425),1411660
0,(1166,429),1412660
0,(1162,433),1413660
0,(1156,437),1414658
0,(1152,441),1415662
0,(1148,445),1416661
0,(1142,449),1417661
0,(1138,453),1418661
0,(1132,457),1419661
0,(1126,459),1420640
0,(1120,463),1421661
0,(1114,467),1422664
0,(1108,471),1423662
0,(1102,475),1424662
0,(1096,479),1425661
0,(1088,481),1426663
0,(1082,485),1427662
0,(1074,489),1428662
0,(1068,493),1429665
0,(1060,495),1430661
0,(1052,499),1431663
0,(1046,503),1432664
0,(1038,505),1433662
0,(1030,509),1434663
0,(1022,511),1435663
0,(1014,515),1436667
0,(1004,517),1437664
0,(996,521),1438663
0,(988,523),1439663
0,(978,525),1440663
0,(970,529),1441665
0,(960,531),1442665
0,(952,533),1443667
0,(948,535),1444665
0,(938,537),1445665
0,(928,539),1446664
0,(920,541),1447664
0,(910,543),1448665
0,(900,545),1449666
0,(890,547),1450666
0,(880,549),1451666
0,(872,551),1452665
0,(862,551),1453652
0,(852,553),1454667
0,(842,555),1455665
0,(832,557),1456666
0,(822,557),1457669
0,(812,559),1458667
0,(802,559),1459666
0,(792,561),1460666
0,(784,561),1461667
0,(774,561),1462668
0,(764,563),1463667
0,(754,563),1464672
0,(744,563),1465667
0,(734,563),1466667
0,(724,563),1467667
0,(714,563),1468666
0,(704,565),1469668
0,(696,565),1470667
0,(686,565),1471670
0,(676,565),1472668
0,(666,565),1475683
0,(658,565),1476681
0,(648,565),1477669
0,(638,565),1478671
0,(630,563),1479669
0,(620,563),1480671
0,(610,561),1481669
0,(602,561),1482669
0,(592,561),1483669
0,(566,557),1484669
0,(558,555),1485673
0,(550,555),1486669
0,(542,553),1487670
0,(534,551),1488669
0,(526,549),1489668
0,(518,549),1490670
0,(510,547),1491670
0,(502,545),1492674
0,(498,543),1493671
